source_path,proposed_path,category,action,audit_note
"src/staff-master/patches/v1.19/properties/lblCPayrollModal11110.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal11110.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal11111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal11111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal11112.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal11112.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal11113.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal11113.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal11114.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal11114.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal1112.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal1112.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal1113.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal1113.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal1114.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal1114.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal1115.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal1115.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal1116.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal1116.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal1117.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal1117.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal1118.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal1118.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal1119.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal1119.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblEmptyPayroll111.Visible.fx","records/src/staff-master/patches/v1.19/properties/lblEmptyPayroll111.Visible.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblEmptyPayrollModal111.Visible.fx","records/src/staff-master/patches/v1.19/properties/lblEmptyPayrollModal111.Visible.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblLedgerStaff111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblLedgerStaff111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblMeta111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblMeta111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblPayrollCaution111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblPayrollCaution111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblPayrollModalTitle111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblPayrollModalTitle111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblSectionPayroll111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblSectionPayroll111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblSectionPayrollModal111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblSectionPayrollModal111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblTestNote111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblTestNote111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.21/ledger-header.paste.yaml","records/src/staff-master/patches/v1.21/ledger-header.paste.yaml","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.21/studio-readback/App.pa.yaml","records/src/staff-master/patches/v1.21/studio-readback/App.pa.yaml","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.21/studio-readback/Screen1.pa.yaml","records/src/staff-master/patches/v1.21/studio-readback/Screen1.pa.yaml","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.21/studio-readback/comparison.json","records/src/staff-master/patches/v1.21/studio-readback/comparison.json","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/release.json","other/src/staff-master/release.json","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/scrStaffMasterSearch_v1.08.pa.yaml","other/src/staff-master/scrStaffMasterSearch_v1.08.pa.yaml","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/scrStaffMasterSearch_v1.08.paste.yaml","other/src/staff-master/scrStaffMasterSearch_v1.08.paste.yaml","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/scrStaffMasterSearch_v1.11.pa.yaml","other/src/staff-master/scrStaffMasterSearch_v1.11.pa.yaml","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/scrStaffMasterSearch_v1.11.paste.yaml","other/src/staff-master/scrStaffMasterSearch_v1.11.paste.yaml","3","move","別用途・ハンドメイド候補。参照検査"
"tests/audit_current_ui.py","records/tests/audit_current_ui.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_app_metadata.py","records/tests/automation/test_app_metadata.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_commute_app_candidate.py","records/tests/automation/test_commute_app_candidate.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_commute_schema.py","records/tests/automation/test_commute_schema.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_current_app_postpublish.py","tests/automation/test_current_app_postpublish.py","1","retain","現行検証"
"tests/automation/test_driver.py","records/tests/automation/test_driver.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_payrollledger_schema.py","records/tests/automation/test_payrollledger_schema.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_policy.py","records/tests/automation/test_policy.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_readme_release.py","records/tests/automation/test_readme_release.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_release_snapshot.py","records/tests/automation/test_release_snapshot.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_releases.py","records/tests/automation/test_releases.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_staff_data_contract.py","records/tests/automation/test_staff_data_contract.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_staff_schema.py","records/tests/automation/test_staff_schema.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_studio_edit_schema.py","records/tests/automation/test_studio_edit_schema.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/automation/test_test_selection.py","tests/automation/test_test_selection.py","1","retain","現行検証"
"tests/build_inventory.py","records/tests/build_inventory.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/check_pdf_frames.py","records/tests/check_pdf_frames.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/fixtures/commute-6.json","records/tests/fixtures/commute-6.json","2","move","旧検証・fixture候補。現行依存確認"
"tests/fixtures/payrollledger-7.json","records/tests/fixtures/payrollledger-7.json","2","move","旧検証・fixture候補。現行依存確認"
"tests/fixtures/staff-basic-25.csv","records/tests/fixtures/staff-basic-25.csv","2","move","旧検証・fixture候補。現行依存確認"
"tests/fixtures/staff-basic-25.json","records/tests/fixtures/staff-basic-25.json","2","move","旧検証・fixture候補。現行依存確認"
"tests/fixtures/staff-basic-5.csv","records/tests/fixtures/staff-basic-5.csv","2","move","旧検証・fixture候補。現行依存確認"
"tests/fixtures/staff-basic-5.json","records/tests/fixtures/staff-basic-5.json","2","move","旧検証・fixture候補。現行依存確認"
"tests/fixtures/staff-history-synthetic.json","records/tests/fixtures/staff-history-synthetic.json","2","move","旧検証・fixture候補。現行依存確認"
"tests/fx_check.py","records/tests/fx_check.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/model_engine.py","records/tests/model_engine.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/preflight.py","records/tests/preflight.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/render_v111_model.py","records/tests/render_v111_model.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/requirements.txt","tests/requirements.txt","1","retain","現行検証"
"tests/validate_v108.py","records/tests/validate_v108.py","2","move","旧検証・fixture候補。現行依存確認"
"tests/validate_v111.py","records/tests/validate_v111.py","2","move","旧検証・fixture候補。現行依存確認"
"tools/build_v111.py","records/tools/build_v111.py","2","move","旧生成・再構成ツール候補。現行参照確認"
"tools/patch-v111-studio-compat.mjs","records/tools/patch-v111-studio-compat.mjs","2","move","旧生成・再構成ツール候補。現行参照確認"
"tools/powerapps-source-reconstruct/PowerAppsSourceReconstruct.csproj","records/tools/powerapps-source-reconstruct/PowerAppsSourceReconstruct.csproj","2","move","旧生成・再構成ツール候補。現行参照確認"
"tools/powerapps-source-reconstruct/Program.cs","records/tools/powerapps-source-reconstruct/Program.cs","2","move","旧生成・再構成ツール候補。現行参照確認"
